protein,ligand,tag,best_affinity_kcal_mol,min_rmsd_lb_modes2plus,passed_affinity,passed_rmsd,results_dir,pymol_open
cftr_zebrafish.pdb,microcyclamide7806B_3D.sdf,cftr_zebrafish__microcyclamide7806B_3D,-6.748,2.238,True,False,/Users/user/Desktop/Projet_long/docking/results/FAST/cftr_zebrafish__microcyclamide7806B_3D,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/cftr_zebrafish__microcyclamide7806B_3D/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/cftr_zebrafish__microcyclamide7806B_3D/out.pdb
cftr_zebrafish.pdb,microcystineLR_2D.sdf,cftr_zebrafish__microcystineLR,-7.827,1.506,True,True,/Users/user/Desktop/Projet_long/docking/results/FAST/cftr_zebrafish__microcystineLR,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/cftr_zebrafish__microcystineLR/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/cftr_zebrafish__microcystineLR/out.pdb
cftr_zebrafish.pdb,microgininFR1_2D.sdf,cftr_zebrafish__microgininFR1,-7.731,1.693,True,True,/Users/user/Desktop/Projet_long/docking/results/FAST/cftr_zebrafish__microgininFR1,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/cftr_zebrafish__microgininFR1/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/cftr_zebrafish__microgininFR1/out.pdb
corin_rattus.pdb,aerucyclamideA_3D.sdf,corin_rattus__aerucyclamideA_3D,-5.266,1.8,False,True,/Users/user/Desktop/Projet_long/docking/results/FAST/corin_rattus__aerucyclamideA_3D,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/corin_rattus__aerucyclamideA_3D/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/corin_rattus__aerucyclamideA_3D/out.pdb
corin_rattus.pdb,aeruginosin98A_2D.sdf,corin_rattus__aeruginosin98A,-7.279,1.672,True,True,/Users/user/Desktop/Projet_long/docking/results/FAST/corin_rattus__aeruginosin98A,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/corin_rattus__aeruginosin98A/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/corin_rattus__aeruginosin98A/out.pdb
corin_rattus.pdb,cyanopeptolinA_2D.sdf,corin_rattus__cyanopeptolinA,-5.423,2.264,False,False,/Users/user/Desktop/Projet_long/docking/results/FAST/corin_rattus__cyanopeptolinA,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/corin_rattus__cyanopeptolinA/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/corin_rattus__cyanopeptolinA/out.pdb
corin_rattus.pdb,microcyclamide7806B_3D.sdf,corin_rattus__microcyclamide7806B_3D,-5.482,2.647,False,False,/Users/user/Desktop/Projet_long/docking/results/FAST/corin_rattus__microcyclamide7806B_3D,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/corin_rattus__microcyclamide7806B_3D/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/corin_rattus__microcyclamide7806B_3D/out.pdb
corin_rattus.pdb,microcystineLR_2D.sdf,corin_rattus__microcystineLR,-5.499,1.568,False,True,/Users/user/Desktop/Projet_long/docking/results/FAST/corin_rattus__microcystineLR,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/corin_rattus__microcystineLR/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/corin_rattus__microcystineLR/out.pdb
corin_rattus.pdb,microgininFR1_2D.sdf,corin_rattus__microgininFR1,-6.957,1.606,True,True,/Users/user/Desktop/Projet_long/docking/results/FAST/corin_rattus__microgininFR1,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/corin_rattus__microgininFR1/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/corin_rattus__microgininFR1/out.pdb
corin_zebrafish.pdb,aerucyclamideA_3D.sdf,corin_zebrafish__aerucyclamideA_3D,-5.04,2.157,False,False,/Users/user/Desktop/Projet_long/docking/results/FAST/corin_zebrafish__aerucyclamideA_3D,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/corin_zebrafish__aerucyclamideA_3D/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/corin_zebrafish__aerucyclamideA_3D/out.pdb
corin_zebrafish.pdb,aeruginosin98A_2D.sdf,corin_zebrafish__aeruginosin98A,-7.332,3.096,True,False,/Users/user/Desktop/Projet_long/docking/results/FAST/corin_zebrafish__aeruginosin98A,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/corin_zebrafish__aeruginosin98A/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/corin_zebrafish__aeruginosin98A/out.pdb
corin_zebrafish.pdb,cyanopeptolinA_2D.sdf,corin_zebrafish__cyanopeptolinA,-4.393,1.908,False,True,/Users/user/Desktop/Projet_long/docking/results/FAST/corin_zebrafish__cyanopeptolinA,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/corin_zebrafish__cyanopeptolinA/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/corin_zebrafish__cyanopeptolinA/out.pdb
corin_zebrafish.pdb,microcyclamide7806B_3D.sdf,corin_zebrafish__microcyclamide7806B_3D,-5.118,1.778,False,True,/Users/user/Desktop/Projet_long/docking/results/FAST/corin_zebrafish__microcyclamide7806B_3D,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/corin_zebrafish__microcyclamide7806B_3D/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/corin_zebrafish__microcyclamide7806B_3D/out.pdb
corin_zebrafish.pdb,microcystineLR_2D.sdf,corin_zebrafish__microcystineLR,-6.725,1.675,True,True,/Users/user/Desktop/Projet_long/docking/results/FAST/corin_zebrafish__microcystineLR,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/corin_zebrafish__microcystineLR/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/corin_zebrafish__microcystineLR/out.pdb
corin_zebrafish.pdb,microgininFR1_2D.sdf,corin_zebrafish__microgininFR1,-6.191,1.962,False,True,/Users/user/Desktop/Projet_long/docking/results/FAST/corin_zebrafish__microgininFR1,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/corin_zebrafish__microgininFR1/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/corin_zebrafish__microgininFR1/out.pdb
ppp5c_daphnia.pdb,aerucyclamideA_3D.sdf,ppp5c_daphnia__aerucyclamideA_3D,7.88,2.498,False,False,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_daphnia__aerucyclamideA_3D,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_daphnia__aerucyclamideA_3D/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_daphnia__aerucyclamideA_3D/out.pdb
ppp5c_daphnia.pdb,aeruginosin98A_2D.sdf,ppp5c_daphnia__aeruginosin98A,-5.618,2.023,False,False,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_daphnia__aeruginosin98A,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_daphnia__aeruginosin98A/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_daphnia__aeruginosin98A/out.pdb
ppp5c_daphnia.pdb,cyanopeptolinA_2D.sdf,ppp5c_daphnia__cyanopeptolinA,14.84,1.648,False,True,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_daphnia__cyanopeptolinA,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_daphnia__cyanopeptolinA/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_daphnia__cyanopeptolinA/out.pdb
ppp5c_daphnia.pdb,microcyclamide7806B_3D.sdf,ppp5c_daphnia__microcyclamide7806B_3D,7.22,1.499,False,True,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_daphnia__microcyclamide7806B_3D,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_daphnia__microcyclamide7806B_3D/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_daphnia__microcyclamide7806B_3D/out.pdb
ppp5c_daphnia.pdb,microcystineLR_2D.sdf,ppp5c_daphnia__microcystineLR,2.158,2.307,False,False,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_daphnia__microcystineLR,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_daphnia__microcystineLR/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_daphnia__microcystineLR/out.pdb
ppp5c_daphnia.pdb,microgininFR1_2D.sdf,ppp5c_daphnia__microgininFR1,-0.8425,4.242,False,False,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_daphnia__microgininFR1,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_daphnia__microgininFR1/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_daphnia__microgininFR1/out.pdb
ppp5c_moule.pdb,aerucyclamideA_3D.sdf,ppp5c_moule__aerucyclamideA_3D,-3.388,2.073,False,False,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_moule__aerucyclamideA_3D,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_moule__aerucyclamideA_3D/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_moule__aerucyclamideA_3D/out.pdb
ppp5c_moule.pdb,aeruginosin98A_2D.sdf,ppp5c_moule__aeruginosin98A,-8.197,1.615,True,True,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_moule__aeruginosin98A,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_moule__aeruginosin98A/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_moule__aeruginosin98A/out.pdb
ppp5c_moule.pdb,cyanopeptolinA_2D.sdf,ppp5c_moule__cyanopeptolinA,0.315,2.06,False,False,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_moule__cyanopeptolinA,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_moule__cyanopeptolinA/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_moule__cyanopeptolinA/out.pdb
ppp5c_moule.pdb,microcyclamide7806B_3D.sdf,ppp5c_moule__microcyclamide7806B_3D,-3.478,2.226,False,False,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_moule__microcyclamide7806B_3D,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_moule__microcyclamide7806B_3D/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_moule__microcyclamide7806B_3D/out.pdb
ppp5c_moule.pdb,microcystineLR_2D.sdf,ppp5c_moule__microcystineLR,-6.194,1.563,False,True,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_moule__microcystineLR,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_moule__microcystineLR/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_moule__microcystineLR/out.pdb
ppp5c_moule.pdb,microgininFR1_2D.sdf,ppp5c_moule__microgininFR1,-7.831,1.728,True,True,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_moule__microgininFR1,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_moule__microgininFR1/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_moule__microgininFR1/out.pdb
ppp5c_rattus.pdb,aerucyclamideA_3D.sdf,ppp5c_rattus__aerucyclamideA_3D,-3.21,2.053,False,False,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_rattus__aerucyclamideA_3D,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_rattus__aerucyclamideA_3D/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_rattus__aerucyclamideA_3D/out.pdb
ppp5c_rattus.pdb,aeruginosin98A_2D.sdf,ppp5c_rattus__aeruginosin98A,-5.419,1.746,False,True,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_rattus__aeruginosin98A,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_rattus__aeruginosin98A/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_rattus__aeruginosin98A/out.pdb
ppp5c_rattus.pdb,cyanopeptolinA_2D.sdf,ppp5c_rattus__cyanopeptolinA,1.931,1.233,False,True,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_rattus__cyanopeptolinA,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_rattus__cyanopeptolinA/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_rattus__cyanopeptolinA/out.pdb
ppp5c_rattus.pdb,microcyclamide7806B_3D.sdf,ppp5c_rattus__microcyclamide7806B_3D,-1.551,6.083,False,False,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_rattus__microcyclamide7806B_3D,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_rattus__microcyclamide7806B_3D/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_rattus__microcyclamide7806B_3D/out.pdb
ppp5c_rattus.pdb,microcystineLR_2D.sdf,ppp5c_rattus__microcystineLR,-3.597,5.185,False,False,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_rattus__microcystineLR,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_rattus__microcystineLR/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_rattus__microcystineLR/out.pdb
ppp5c_rattus.pdb,microgininFR1_2D.sdf,ppp5c_rattus__microgininFR1,-5.531,1.986,False,True,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_rattus__microgininFR1,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_rattus__microgininFR1/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_rattus__microgininFR1/out.pdb
ppp5c_xenope.pdb,aerucyclamideA_3D.sdf,ppp5c_xenope__aerucyclamideA_3D,-3.258,1.461,False,True,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_xenope__aerucyclamideA_3D,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_xenope__aerucyclamideA_3D/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_xenope__aerucyclamideA_3D/out.pdb
ppp5c_xenope.pdb,aeruginosin98A_2D.sdf,ppp5c_xenope__aeruginosin98A,-6.15,1.477,False,True,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_xenope__aeruginosin98A,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_xenope__aeruginosin98A/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_xenope__aeruginosin98A/out.pdb
ppp5c_xenope.pdb,cyanopeptolinA_2D.sdf,ppp5c_xenope__cyanopeptolinA,8.54,1.536,False,True,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_xenope__cyanopeptolinA,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_xenope__cyanopeptolinA/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_xenope__cyanopeptolinA/out.pdb
ppp5c_xenope.pdb,microcyclamide7806B_3D.sdf,ppp5c_xenope__microcyclamide7806B_3D,-1.616,2.366,False,False,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_xenope__microcyclamide7806B_3D,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_xenope__microcyclamide7806B_3D/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_xenope__microcyclamide7806B_3D/out.pdb
ppp5c_xenope.pdb,microcystineLR_2D.sdf,ppp5c_xenope__microcystineLR,-3.074,1.559,False,True,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_xenope__microcystineLR,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_xenope__microcystineLR/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_xenope__microcystineLR/out.pdb
ppp5c_xenope.pdb,microgininFR1_2D.sdf,ppp5c_xenope__microgininFR1,-5.681,2.156,False,False,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_xenope__microgininFR1,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_xenope__microgininFR1/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_xenope__microgininFR1/out.pdb
ppp5c_zebrafish.pdb,aerucyclamideA_3D.sdf,ppp5c_zebrafish__aerucyclamideA_3D,7.184,2.086,False,False,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_zebrafish__aerucyclamideA_3D,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_zebrafish__aerucyclamideA_3D/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_zebrafish__aerucyclamideA_3D/out.pdb
ppp5c_zebrafish.pdb,aeruginosin98A_2D.sdf,ppp5c_zebrafish__aeruginosin98A,-0.9407,1.542,False,True,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_zebrafish__aeruginosin98A,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_zebrafish__aeruginosin98A/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_zebrafish__aeruginosin98A/out.pdb
ppp5c_zebrafish.pdb,cyanopeptolinA_2D.sdf,ppp5c_zebrafish__cyanopeptolinA,22.06,1.38,False,True,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_zebrafish__cyanopeptolinA,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_zebrafish__cyanopeptolinA/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_zebrafish__cyanopeptolinA/out.pdb
ppp5c_zebrafish.pdb,microcyclamide7806B_3D.sdf,ppp5c_zebrafish__microcyclamide7806B_3D,12.99,2.64,False,False,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_zebrafish__microcyclamide7806B_3D,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_zebrafish__microcyclamide7806B_3D/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_zebrafish__microcyclamide7806B_3D/out.pdb
ppp5c_zebrafish.pdb,microcystineLR_2D.sdf,ppp5c_zebrafish__microcystineLR,6.35,3.326,False,False,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_zebrafish__microcystineLR,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_zebrafish__microcystineLR/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_zebrafish__microcystineLR/out.pdb
ppp5c_zebrafish.pdb,microgininFR1_2D.sdf,ppp5c_zebrafish__microgininFR1,-2.545,1.46,False,True,/Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_zebrafish__microgininFR1,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_zebrafish__microgininFR1/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/ppp5c_zebrafish__microgininFR1/out.pdb
slco1c1_rattus.pdb,aerucyclamideA_3D.sdf,slco1c1_rattus__aerucyclamideA_3D,-5.874,1.95,False,True,/Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_rattus__aerucyclamideA_3D,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_rattus__aerucyclamideA_3D/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_rattus__aerucyclamideA_3D/out.pdb
slco1c1_rattus.pdb,aeruginosin98A_2D.sdf,slco1c1_rattus__aeruginosin98A,-7.447,3.868,True,False,/Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_rattus__aeruginosin98A,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_rattus__aeruginosin98A/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_rattus__aeruginosin98A/out.pdb
slco1c1_rattus.pdb,cyanopeptolinA_2D.sdf,slco1c1_rattus__cyanopeptolinA,-6.868,1.57,True,True,/Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_rattus__cyanopeptolinA,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_rattus__cyanopeptolinA/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_rattus__cyanopeptolinA/out.pdb
slco1c1_rattus.pdb,microcyclamide7806B_3D.sdf,slco1c1_rattus__microcyclamide7806B_3D,-5.611,2.459,False,False,/Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_rattus__microcyclamide7806B_3D,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_rattus__microcyclamide7806B_3D/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_rattus__microcyclamide7806B_3D/out.pdb
slco1c1_rattus.pdb,microcystineLR_2D.sdf,slco1c1_rattus__microcystineLR,-7.286,2.198,True,False,/Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_rattus__microcystineLR,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_rattus__microcystineLR/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_rattus__microcystineLR/out.pdb
slco1c1_rattus.pdb,microgininFR1_2D.sdf,slco1c1_rattus__microgininFR1,-7.428,1.344,True,True,/Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_rattus__microgininFR1,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_rattus__microgininFR1/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_rattus__microgininFR1/out.pdb
slco1c1_xenope.pdb,aerucyclamideA_3D.sdf,slco1c1_xenope__aerucyclamideA_3D,-6.321,1.752,False,True,/Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_xenope__aerucyclamideA_3D,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_xenope__aerucyclamideA_3D/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_xenope__aerucyclamideA_3D/out.pdb
slco1c1_xenope.pdb,aeruginosin98A_2D.sdf,slco1c1_xenope__aeruginosin98A,-8.51,2.156,True,False,/Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_xenope__aeruginosin98A,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_xenope__aeruginosin98A/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_xenope__aeruginosin98A/out.pdb
slco1c1_xenope.pdb,cyanopeptolinA_2D.sdf,slco1c1_xenope__cyanopeptolinA,-6.541,1.642,True,True,/Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_xenope__cyanopeptolinA,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_xenope__cyanopeptolinA/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_xenope__cyanopeptolinA/out.pdb
slco1c1_xenope.pdb,microcyclamide7806B_3D.sdf,slco1c1_xenope__microcyclamide7806B_3D,-6.986,2.276,True,False,/Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_xenope__microcyclamide7806B_3D,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_xenope__microcyclamide7806B_3D/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_xenope__microcyclamide7806B_3D/out.pdb
slco1c1_xenope.pdb,microcystineLR_2D.sdf,slco1c1_xenope__microcystineLR,-7.555,2.241,True,False,/Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_xenope__microcystineLR,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_xenope__microcystineLR/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_xenope__microcystineLR/out.pdb
slco1c1_xenope.pdb,microgininFR1_2D.sdf,slco1c1_xenope__microgininFR1,-7.622,1.738,True,True,/Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_xenope__microgininFR1,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_xenope__microgininFR1/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_xenope__microgininFR1/out.pdb
slco1c1_zebrafish.pdb,aerucyclamideA_3D.sdf,slco1c1_zebrafish__aerucyclamideA_3D,-5.552,2.022,False,False,/Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_zebrafish__aerucyclamideA_3D,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_zebrafish__aerucyclamideA_3D/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_zebrafish__aerucyclamideA_3D/out.pdb
slco1c1_zebrafish.pdb,aeruginosin98A_2D.sdf,slco1c1_zebrafish__aeruginosin98A,-7.891,2.81,True,False,/Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_zebrafish__aeruginosin98A,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_zebrafish__aeruginosin98A/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_zebrafish__aeruginosin98A/out.pdb
slco1c1_zebrafish.pdb,cyanopeptolinA_2D.sdf,slco1c1_zebrafish__cyanopeptolinA,-6.691,2.499,True,False,/Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_zebrafish__cyanopeptolinA,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_zebrafish__cyanopeptolinA/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_zebrafish__cyanopeptolinA/out.pdb
slco1c1_zebrafish.pdb,microcyclamide7806B_3D.sdf,slco1c1_zebrafish__microcyclamide7806B_3D,-6.281,1.734,False,True,/Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_zebrafish__microcyclamide7806B_3D,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_zebrafish__microcyclamide7806B_3D/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_zebrafish__microcyclamide7806B_3D/out.pdb
slco1c1_zebrafish.pdb,microcystineLR_2D.sdf,slco1c1_zebrafish__microcystineLR,-7.85,2.127,True,False,/Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_zebrafish__microcystineLR,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_zebrafish__microcystineLR/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_zebrafish__microcystineLR/out.pdb
slco1c1_zebrafish.pdb,microgininFR1_2D.sdf,slco1c1_zebrafish__microgininFR1,-7.895,1.901,True,True,/Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_zebrafish__microgininFR1,pymol /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_zebrafish__microgininFR1/receptor_nowat.pdb /Users/user/Desktop/Projet_long/docking/results/FAST/slco1c1_zebrafish__microgininFR1/out.pdb
